arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
irrm_pretrained,log10_pgen,all,79730,50,230.84,0.3051675125435428,0.204067754933738,0.9734727990480465,0.9907285747007517,0.9885527241317941,0.151946996887396,45097.88213776874,0.022173990276197833,cuda,1599.87109375,254.86376953125,24.0
irrm_pretrained,log10_pgen,all,79730,51,103.4,0.29346090454675655,0.17002071923826675,0.9754689953051937,0.9899495870083614,0.9870642278998465,0.07495573131594488,76568.00698079141,0.013060285090754284,cuda,1580.66796875,254.86376953125,23.0
irrm_scratch,log10_pgen,all,79730,42,180.5,0.279814286287663,0.1880315391386849,0.9776974459635999,0.9893302583812692,0.9909131558161663,0.014503944017790777,44026.03046998928,0.02271383518624643,cuda,1556.59765625,254.86376953125,19.0
irrm_scratch,log10_pgen,all,79730,43,163.51,0.32091193596616924,0.20097612255800545,0.9706649675550438,0.9903812553054268,0.9903384271183792,0.10042179829816784,48413.8793434837,0.02065523386186973,cuda,1554.2265625,254.86376953125,18.0
irrm_scratch,log10_pgen,all,79730,44,158.27,0.33497006170309135,0.22447315337168178,0.9680385246398328,0.9903139887992916,0.9907750466785762,0.15124634206940737,48154.72149260951,0.020766395672197457,cuda,1565.8125,254.86376953125,17.0
irrm_scratch,log10_pgen,all,79730,45,69.33,0.38364183086153864,0.24361249078632374,0.9580756110250899,0.9868639987947267,0.9873375371802209,0.15954624188589653,78605.74365544904,0.012721716677387846,cuda,1566.375,254.86376953125,15.0
irrm_scratch,log10_pgen,all,79730,46,256.28,0.2765557228636666,0.19643691692277543,0.9782138679476076,0.9945744989211008,0.9943793188551895,-0.03322250443971604,47319.816123156845,0.021132795558574266,cuda,1559.6171875,254.86376953125,28.0
irrm_scratch,log10_pgen,all,79730,47,49.79,0.4767214417749651,0.3107282061051032,0.935264247058595,0.9741276964314304,0.9767865361194387,0.20746135859338838,78385.25126887314,0.01275750200212857,cuda,1592.8828125,254.86376953125,11.0
irrm_scratch,log10_pgen,all,79730,48,138.08,0.28539163367483134,0.20092957071021314,0.976799502012103,0.9939909339821749,0.99446663064038,0.17717354120223236,77375.05021257492,0.012924062695309,cuda,1574.5078125,254.86376953125,31.0
irrm_scratch,log10_pgen,all,79730,49,219.8,0.27950952345275093,0.17243624843163155,0.9777460016551317,0.9928358034944527,0.9934787961501889,0.10517735134727471,47216.97727532152,0.02117882290873925,cuda,1556.86328125,254.86376953125,23.0
