arm,target,train_subset,train_size,seed,training_seconds,rmse,mae,r2,pearson_r,spearman_rho,bias,inference_seq_per_second,inference_ms_per_sequence,device,peak_rss_mb,peak_gpu_mb,epochs_ran
tcr_bert_mlp,log10_pgen,1k,1000,43,5.87,0.858948772460653,0.5726932261716688,0.7898403393004456,0.892423247305388,0.8953746242397653,0.08094347219936113,483633.3470054774,0.002067682069881493,cuda,1246.63671875,28.14501953125,60.0
tcr_bert_mlp,log10_pgen,1k,1000,44,5.51,0.8662151855680355,0.5750684743816339,0.7862695412187646,0.8906440030475861,0.8943119327291345,0.10118385512174216,483340.43726194254,0.0020689351084814326,cuda,1247.06640625,28.14501953125,57.0
tfidf_ridge,log10_pgen,1k,1000,42,0.18,1.2769573384805994,0.8800498060420275,0.5355193690361973,0.7459276280012653,0.7755959954308803,0.24748512995339594,82046.7449062024,0.012188173962821092,cpu,647.671875,0.0,
esm2_8m_mlp,log10_pgen,10k,10000,42,13.12,0.7892901399554304,0.5117788675519823,0.8225450219460526,0.9077396313574956,0.922136015327215,0.06535016127457582,751323.1196541691,0.0013309852629855125,cuda,1218.4375,23.45751953125,60.0
esm2_8m_mlp,log10_pgen,10k,10000,43,11.67,0.7910012590527175,0.5090540726294859,0.821774770988962,0.908184530983501,0.9233618174289024,0.09305254228575181,707665.0616763182,0.0014130978822540683,cuda,1217.71484375,23.45751953125,60.0
esm2_8m_mlp,log10_pgen,10k,10000,44,12.8,0.7937840810408098,0.5114952986728927,0.8205185365266188,0.9069227656983063,0.9224128719321808,0.07858451337605844,691845.9266758637,0.0014454085244163175,cuda,1217.4921875,23.45751953125,60.0
irrm_pretrained,log10_pgen,10k,10000,42,22.1,0.49633429136522883,0.3364633920574051,0.929828074355773,0.9788465234302741,0.9769528791960383,0.2582476449257332,79422.11814450966,0.012590951026771734,cuda,1614.30859375,255.36376953125,31.0
irrm_pretrained,log10_pgen,10k,10000,43,25.12,0.5193359156545152,0.36831604542598495,0.9231734116100119,0.978126930098433,0.9718469313258652,0.3012286896888966,78484.32285378146,0.012741398073383758,cuda,1594.49609375,255.36376953125,34.0
irrm_pretrained,log10_pgen,10k,10000,44,32.11,0.5252833859981841,0.3584885153591458,0.9214036891479529,0.9735898112520421,0.9643449436380355,0.2684473076598781,78905.69137201828,0.012673357049560336,cuda,1570.359375,255.36376953125,45.0
irrm_pretrained,log10_pgen,10k,10000,45,22.37,0.5275998646962152,0.39018114650797886,0.9207089474596369,0.9729629104504584,0.958600728526982,0.29486428735038855,78146.06342119222,0.01279654989925971,cuda,1576.4296875,255.36376953125,31.0
